recipe_id,name,category,cuisine,cooking_method,difficulty,prep_time_minutes,cook_time_minutes,total_time_minutes,servings,calories_per_serving,rating,ingredients,instructions,author,date_created,is_vegetarian,is_vegan,is_gluten_free,is_dairy_free,is_full_meal,is_lunch,is_dinner,is_sweet
302,Classic Korean Main Course,Main Course,Korean,Frying,Easy,52,177,229,7,738,3.7,"butter, pepper, salt, pasta",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Boil water and cook pasta according to package directions. Cook using frying method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Jason David,2024-12-27,False,True,True,False,True,True,True,False
303,Authentic Mediterranean Snack,Snack,Mediterranean,Sautéing,Hard,22,79,101,1,315,4.0,"salt, beef, fish",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Cook using sautéing method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Tristan Bennett,2025-03-19,False,True,False,False,True,True,True,False
304,Homestyle Middle Eastern Main Course,Main Course,Middle Eastern,Baking,Easy,39,10,49,3,679,5.0,"butter, chicken, beef, rice, fish, vegetables, pasta",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Sauté vegetables until tender but still crisp. Rinse rice and cook with appropriate liquid ratio. Boil water and cook pasta according to package directions. Cook using baking method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Christina Christian,2024-07-09,False,True,True,False,True,True,True,False
305,Homestyle Japanese Breakfast,Breakfast,Japanese,Roasting,Medium,47,134,181,6,708,3.5,"garlic, pepper, butter, cereal, fruits, bacon, toast, milk, eggs, tomatoes, lime",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Cook using roasting method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Jessica Mann,2024-01-02,True,False,True,True,True,True,True,False
306,Homestyle Mediterranean Beverage,Beverage,Mediterranean,Boiling,Hard,42,116,158,6,725,3.6,"salt, garlic, oil, water, juice, coffee, soda, tea, alcohol, bell peppers, lime",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Cook using boiling method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Glenn Welch,2025-03-05,True,False,True,True,False,True,False,False
307,Homestyle American Lunch,Lunch,American,Raw,Easy,39,91,130,11,461,3.7,"salt, onion, pepper, fish",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Cook using raw method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Terri Keller,2024-08-02,True,False,False,False,True,True,True,False
308,Homestyle American Lunch,Lunch,American,Sautéing,Hard,45,76,121,11,602,3.5,"salt, beef, chicken, pasta, fish, rice, vegetables",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Sauté vegetables until tender but still crisp. Rinse rice and cook with appropriate liquid ratio. Boil water and cook pasta according to package directions. Cook using sautéing method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Christopher Parks,2024-09-28,True,False,True,False,True,True,False,False
309,Homestyle Spanish Dessert,Dessert,Spanish,Baking,Easy,43,129,172,11,191,4.2,"salt, onion, fruits, flour, chocolate, sugar",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Cook using baking method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Allen Roman,2024-09-06,True,True,False,True,False,True,True,True
310,Traditional Mexican Lunch,Lunch,Mexican,Boiling,Easy,25,135,160,8,385,3.4,"garlic, salt, pepper, fish, rice, vegetables, chicken, pasta",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Sauté vegetables until tender but still crisp. Rinse rice and cook with appropriate liquid ratio. Boil water and cook pasta according to package directions. Cook using boiling method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Melissa Martin,2025-03-28,False,True,False,True,True,True,False,True
311,Traditional Vietnamese Lunch,Lunch,Vietnamese,Grilling,Easy,50,64,114,9,633,4.4,"garlic, onion, vegetables, beef, fish, pasta, rice, chicken, potatoes, bell peppers, lemon",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Sauté vegetables until tender but still crisp. Rinse rice and cook with appropriate liquid ratio. Boil water and cook pasta according to package directions. Cook using grilling method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Derek Thornton,2024-11-29,True,False,False,False,True,True,True,False
312,Homestyle Italian Lunch,Lunch,Italian,Boiling,Hard,52,159,211,7,170,4.6,"pepper, pasta, vegetables, fish, rice, chicken, beef, onions, lemon, potatoes, spinach, tomatoes",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Sauté vegetables until tender but still crisp. Rinse rice and cook with appropriate liquid ratio. Boil water and cook pasta according to package directions. Cook using boiling method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Laurie Franco,2024-08-20,True,False,True,True,True,True,False,False
313,Traditional Japanese Appetizer,Appetizer,Japanese,Slow Cooking,Easy,28,123,151,1,364,4.6,"salt, onion, pepper, olives, dips, bread, cheese, nuts, crackers, onions, carrots, spices",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Cook using slow cooking method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Christian Shelton,2024-01-20,True,False,True,True,False,True,True,False
314,Mexican Breakfast,Breakfast,Mexican,Frying,Easy,11,149,160,12,380,4.5,"butter, onion, oil, cereal, fruits, eggs, toast, bacon, milk",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Cook using frying method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Judy Hernandez,2024-02-19,True,True,True,False,True,False,True,True
315,Classic Mexican Soup,Soup,Mexican,Steaming,Hard,48,124,172,5,635,3.0,"pepper, onion, salt, herbs, vegetables, grains, beans, meat",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Sauté vegetables until tender but still crisp. Cook using steaming method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Dylan Carney,2024-03-06,False,False,False,False,False,True,True,False
316,Homestyle French Lunch,Lunch,French,Frying,Medium,16,89,105,6,525,4.4,"onion, rice, fish, beef, vegetables, chicken, pasta, lemon",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Sauté vegetables until tender but still crisp. Rinse rice and cook with appropriate liquid ratio. Boil water and cook pasta according to package directions. Cook using frying method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Sean Hale III,2024-05-28,True,False,True,False,True,True,False,False
317,Classic Italian Salad,Salad,Italian,Boiling,Hard,52,114,166,3,505,4.8,"oil, butter, cucumbers, tomatoes, nuts, dressing, cheese",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Cook using boiling method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Kelli Sanchez,2024-09-14,True,True,False,True,False,True,True,False
318,Authentic Greek Breakfast,Breakfast,Greek,Sautéing,Hard,19,131,150,3,629,3.1,"pepper, onion, butter, cereal",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Cook using sautéing method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,William Dennis,2024-08-24,False,True,True,False,False,True,False,False
319,Homestyle Korean Main Course,Main Course,Korean,Steaming,Easy,14,36,50,2,401,4.4,"oil, butter, garlic, rice, pasta, beef, vegetables",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Sauté vegetables until tender but still crisp. Rinse rice and cook with appropriate liquid ratio. Boil water and cook pasta according to package directions. Cook using steaming method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Anna Lambert,2025-06-06,False,False,True,True,False,True,True,False
320,Indian Dinner,Dinner,Indian,Steaming,Hard,44,60,104,2,542,3.3,"pepper, beef, fish, pasta, rice, vegetables, chicken",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Sauté vegetables until tender but still crisp. Rinse rice and cook with appropriate liquid ratio. Boil water and cook pasta according to package directions. Cook using steaming method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Nicholas Giles,2025-09-01,False,True,False,True,True,True,True,True
321,Traditional American Soup,Soup,American,Steaming,Medium,46,121,167,10,731,3.0,"pepper, broth, meat, beans, herbs, grains, vegetables, carrots",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Sauté vegetables until tender but still crisp. Cook using steaming method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Travis Norton,2024-12-26,False,False,False,False,True,True,True,False
322,Authentic American Snack,Snack,American,Raw,Hard,49,39,88,10,646,3.2,"oil, salt, pasta",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Boil water and cook pasta according to package directions. Cook using raw method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Daniel Avila Jr.,2025-08-18,False,False,True,True,True,True,False,False
323,Homestyle Greek Dinner,Dinner,Greek,Raw,Hard,18,60,78,11,552,3.7,"salt, oil, butter, chicken, beef, vegetables, fish, rice",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Sauté vegetables until tender but still crisp. Rinse rice and cook with appropriate liquid ratio. Cook using raw method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Nathan Lewis,2024-04-06,False,True,True,True,True,True,True,False
324,Authentic French Dessert,Dessert,French,Steaming,Easy,47,40,87,8,622,3.1,"butter, onion, oil, sugar",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Cook using steaming method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Wayne Griffin,2024-08-04,False,True,True,True,False,False,False,True
325,Italian Main Course,Main Course,Italian,Raw,Hard,38,97,135,9,648,4.5,"pepper, garlic, fish, rice, vegetables, pasta, beef, chicken",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Sauté vegetables until tender but still crisp. Rinse rice and cook with appropriate liquid ratio. Boil water and cook pasta according to package directions. Cook using raw method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Kevin Huang,2025-07-06,False,False,False,False,True,True,True,False
